"","country","prov","dataset.id","distance_m","within_distance_type","pair_id","site_role","origin","org.site","unique.id","river","latitude","longitude","st.yr","ed.yr","yr.ln","yr.num"
"90","Switzerland","Christopher Robinson","CHE_076_MZB_LO",197.916129470776,"within_100m_to_1000m","CHE_076_MZB_LO_5__CHE_076_MZB_LO_6","j","new data call","6","CHE_076_MZB_LO_6","Sura",46.7263927124,10.1282382454,2001,2022,22,22
"91","Switzerland","Christopher Robinson","CHE_076_MZB_LO",455.685170800876,"within_100m_to_1000m","CHE_076_MZB_LO_1__CHE_076_MZB_LO_7","i","new data call","1","CHE_076_MZB_LO_1","Grond",46.7292538603,10.126757835,2001,2022,22,22
"92","Switzerland","Christopher Robinson","CHE_076_MZB_LO",455.685170800876,"within_100m_to_1000m","CHE_076_MZB_LO_1__CHE_076_MZB_LO_7","j","new data call","7","CHE_076_MZB_LO_7","Sura",46.7262966296,10.1311654076,2001,2022,22,22
"93","Switzerland","Christopher Robinson","CHE_076_MZB_LO",470.943054999072,"within_100m_to_1000m","CHE_076_MZB_LO_2__CHE_076_MZB_LO_7","i","new data call","2","CHE_076_MZB_LO_2","Mezza-Gluna",46.7299353673,10.1276295696,2001,2022,22,22
"94","Switzerland","Christopher Robinson","CHE_076_MZB_LO",470.943054999072,"within_100m_to_1000m","CHE_076_MZB_LO_2__CHE_076_MZB_LO_7","j","new data call","7","CHE_076_MZB_LO_7","Sura",46.7262966296,10.1311654076,2001,2022,22,22
"95","Switzerland","Christopher Robinson","CHE_076_MZB_LO",321.445737695122,"within_100m_to_1000m","CHE_076_MZB_LO_3__CHE_076_MZB_LO_7","i","new data call","3","CHE_076_MZB_LO_3","Mezza-Gluna",46.7292682892,10.1307247637,2001,2022,22,22
"96","Switzerland","Christopher Robinson","CHE_076_MZB_LO",321.445737695122,"within_100m_to_1000m","CHE_076_MZB_LO_3__CHE_076_MZB_LO_7","j","new data call","7","CHE_076_MZB_LO_7","Sura",46.7262966296,10.1311654076,2001,2022,22,22
"97","Switzerland","Christopher Robinson","CHE_076_MZB_LO",175.536045886902,"within_100m_to_1000m","CHE_076_MZB_LO_4__CHE_076_MZB_LO_7","i","new data call","4","CHE_076_MZB_LO_4","Immez",46.7279272478,10.1311028504,2001,2022,22,22
"98","Switzerland","Christopher Robinson","CHE_076_MZB_LO",175.536045886902,"within_100m_to_1000m","CHE_076_MZB_LO_4__CHE_076_MZB_LO_7","j","new data call","7","CHE_076_MZB_LO_7","Sura",46.7262966296,10.1311654076,2001,2022,22,22
"99","Switzerland","Christopher Robinson","CHE_076_MZB_LO",384.659269071362,"within_100m_to_1000m","CHE_076_MZB_LO_5__CHE_076_MZB_LO_7","i","new data call","5","CHE_076_MZB_LO_5","Sura",46.7251800148,10.1262275256,2001,2022,22,22
"100","Switzerland","Christopher Robinson","CHE_076_MZB_LO",384.659269071362,"within_100m_to_1000m","CHE_076_MZB_LO_5__CHE_076_MZB_LO_7","j","new data call","7","CHE_076_MZB_LO_7","Sura",46.7262966296,10.1311654076,2001,2022,22,22
"101","Switzerland","Christopher Robinson","CHE_076_MZB_LO",216.857554118507,"within_100m_to_1000m","CHE_076_MZB_LO_6__CHE_076_MZB_LO_7","i","new data call","6","CHE_076_MZB_LO_6","Sura",46.7263927124,10.1282382454,2001,2022,22,22
"102","Switzerland","Christopher Robinson","CHE_076_MZB_LO",216.857554118507,"within_100m_to_1000m","CHE_076_MZB_LO_6__CHE_076_MZB_LO_7","j","new data call","7","CHE_076_MZB_LO_7","Sura",46.7262966296,10.1311654076,2001,2022,22,22
"103","Switzerland","Christopher Robinson","CHE_076_MZB_LO",491.529096573962,"within_100m_to_1000m","CHE_076_MZB_LO_1__CHE_076_MZB_LO_8","i","new data call","1","CHE_076_MZB_LO_1","Grond",46.7292538603,10.126757835,2001,2022,22,22
"104","Switzerland","Christopher Robinson","CHE_076_MZB_LO",491.529096573962,"within_100m_to_1000m","CHE_076_MZB_LO_1__CHE_076_MZB_LO_8","j","new data call","8","CHE_076_MZB_LO_8","Immez",46.7269669852,10.1325078081,2001,2022,22,22
"105","Switzerland","Christopher Robinson","CHE_076_MZB_LO",482.019068114586,"within_100m_to_1000m","CHE_076_MZB_LO_2__CHE_076_MZB_LO_8","i","new data call","2","CHE_076_MZB_LO_2","Mezza-Gluna",46.7299353673,10.1276295696,2001,2022,22,22
"106","Switzerland","Christopher Robinson","CHE_076_MZB_LO",482.019068114586,"within_100m_to_1000m","CHE_076_MZB_LO_2__CHE_076_MZB_LO_8","j","new data call","8","CHE_076_MZB_LO_8","Immez",46.7269669852,10.1325078081,2001,2022,22,22
"107","Switzerland","Christopher Robinson","CHE_076_MZB_LO",280.603804637706,"within_100m_to_1000m","CHE_076_MZB_LO_3__CHE_076_MZB_LO_8","i","new data call","3","CHE_076_MZB_LO_3","Mezza-Gluna",46.7292682892,10.1307247637,2001,2022,22,22
"108","Switzerland","Christopher Robinson","CHE_076_MZB_LO",280.603804637706,"within_100m_to_1000m","CHE_076_MZB_LO_3__CHE_076_MZB_LO_8","j","new data call","8","CHE_076_MZB_LO_8","Immez",46.7269669852,10.1325078081,2001,2022,22,22
"109","Switzerland","Christopher Robinson","CHE_076_MZB_LO",146.584851613688,"within_100m_to_1000m","CHE_076_MZB_LO_4__CHE_076_MZB_LO_8","i","new data call","4","CHE_076_MZB_LO_4","Immez",46.7279272478,10.1311028504,2001,2022,22,22
"110","Switzerland","Christopher Robinson","CHE_076_MZB_LO",146.584851613688,"within_100m_to_1000m","CHE_076_MZB_LO_4__CHE_076_MZB_LO_8","j","new data call","8","CHE_076_MZB_LO_8","Immez",46.7269669852,10.1325078081,2001,2022,22,22
"111","Switzerland","Christopher Robinson","CHE_076_MZB_LO",502.959022983391,"within_100m_to_1000m","CHE_076_MZB_LO_5__CHE_076_MZB_LO_8","i","new data call","5","CHE_076_MZB_LO_5","Sura",46.7251800148,10.1262275256,2001,2022,22,22
"112","Switzerland","Christopher Robinson","CHE_076_MZB_LO",502.959022983391,"within_100m_to_1000m","CHE_076_MZB_LO_5__CHE_076_MZB_LO_8","j","new data call","8","CHE_076_MZB_LO_8","Immez",46.7269669852,10.1325078081,2001,2022,22,22
"113","Switzerland","Christopher Robinson","CHE_076_MZB_LO",321.934078962324,"within_100m_to_1000m","CHE_076_MZB_LO_6__CHE_076_MZB_LO_8","i","new data call","6","CHE_076_MZB_LO_6","Sura",46.7263927124,10.1282382454,2001,2022,22,22
"114","Switzerland","Christopher Robinson","CHE_076_MZB_LO",321.934078962324,"within_100m_to_1000m","CHE_076_MZB_LO_6__CHE_076_MZB_LO_8","j","new data call","8","CHE_076_MZB_LO_8","Immez",46.7269669852,10.1325078081,2001,2022,22,22
"115","Switzerland","Christopher Robinson","CHE_076_MZB_LO",122.767797868818,"within_100m_to_1000m","CHE_076_MZB_LO_7__CHE_076_MZB_LO_8","i","new data call","7","CHE_076_MZB_LO_7","Sura",46.7262966296,10.1311654076,2001,2022,22,22
"116","Switzerland","Christopher Robinson","CHE_076_MZB_LO",122.767797868818,"within_100m_to_1000m","CHE_076_MZB_LO_7__CHE_076_MZB_LO_8","j","new data call","8","CHE_076_MZB_LO_8","Immez",46.7269669852,10.1325078081,2001,2022,22,22
"117","Switzerland","Christopher Robinson","CHE_076_MZB_LO",602.607682695386,"within_100m_to_1000m","CHE_076_MZB_LO_1__CHE_076_MZB_LO_9","i","new data call","1","CHE_076_MZB_LO_1","Grond",46.7292538603,10.126757835,2001,2022,22,22
"118","Switzerland","Christopher Robinson","CHE_076_MZB_LO",602.607682695386,"within_100m_to_1000m","CHE_076_MZB_LO_1__CHE_076_MZB_LO_9","j","new data call","9","CHE_076_MZB_LO_9","Immez",46.7279061578,10.1346621394,2001,2022,22,22
"119","Switzerland","Christopher Robinson","CHE_076_MZB_LO",564.345776605134,"within_100m_to_1000m","CHE_076_MZB_LO_2__CHE_076_MZB_LO_9","i","new data call","2","CHE_076_MZB_LO_2","Mezza-Gluna",46.7299353673,10.1276295696,2001,2022,22,22
"120","Switzerland","Christopher Robinson","CHE_076_MZB_LO",564.345776605134,"within_100m_to_1000m","CHE_076_MZB_LO_2__CHE_076_MZB_LO_9","j","new data call","9","CHE_076_MZB_LO_9","Immez",46.7279061578,10.1346621394,2001,2022,22,22
"121","Switzerland","Christopher Robinson","CHE_076_MZB_LO",326.149660439918,"within_100m_to_1000m","CHE_076_MZB_LO_3__CHE_076_MZB_LO_9","i","new data call","3","CHE_076_MZB_LO_3","Mezza-Gluna",46.7292682892,10.1307247637,2001,2022,22,22
"122","Switzerland","Christopher Robinson","CHE_076_MZB_LO",326.149660439918,"within_100m_to_1000m","CHE_076_MZB_LO_3__CHE_076_MZB_LO_9","j","new data call","9","CHE_076_MZB_LO_9","Immez",46.7279061578,10.1346621394,2001,2022,22,22
"123","Switzerland","Christopher Robinson","CHE_076_MZB_LO",263.390125878033,"within_100m_to_1000m","CHE_076_MZB_LO_4__CHE_076_MZB_LO_9","i","new data call","4","CHE_076_MZB_LO_4","Immez",46.7279272478,10.1311028504,2001,2022,22,22
"124","Switzerland","Christopher Robinson","CHE_076_MZB_LO",263.390125878033,"within_100m_to_1000m","CHE_076_MZB_LO_4__CHE_076_MZB_LO_9","j","new data call","9","CHE_076_MZB_LO_9","Immez",46.7279061578,10.1346621394,2001,2022,22,22
"125","Switzerland","Christopher Robinson","CHE_076_MZB_LO",689.668143490101,"within_100m_to_1000m","CHE_076_MZB_LO_5__CHE_076_MZB_LO_9","i","new data call","5","CHE_076_MZB_LO_5","Sura",46.7251800148,10.1262275256,2001,2022,22,22
"126","Switzerland","Christopher Robinson","CHE_076_MZB_LO",689.668143490101,"within_100m_to_1000m","CHE_076_MZB_LO_5__CHE_076_MZB_LO_9","j","new data call","9","CHE_076_MZB_LO_9","Immez",46.7279061578,10.1346621394,2001,2022,22,22
"127","Switzerland","Christopher Robinson","CHE_076_MZB_LO",502.4886816104,"within_100m_to_1000m","CHE_076_MZB_LO_6__CHE_076_MZB_LO_9","i","new data call","6","CHE_076_MZB_LO_6","Sura",46.7263927124,10.1282382454,2001,2022,22,22
"128","Switzerland","Christopher Robinson","CHE_076_MZB_LO",502.4886816104,"within_100m_to_1000m","CHE_076_MZB_LO_6__CHE_076_MZB_LO_9","j","new data call","9","CHE_076_MZB_LO_9","Immez",46.7279061578,10.1346621394,2001,2022,22,22
"129","Switzerland","Christopher Robinson","CHE_076_MZB_LO",311.375142723633,"within_100m_to_1000m","CHE_076_MZB_LO_7__CHE_076_MZB_LO_9","i","new data call","7","CHE_076_MZB_LO_7","Sura",46.7262966296,10.1311654076,2001,2022,22,22
"130","Switzerland","Christopher Robinson","CHE_076_MZB_LO",311.375142723633,"within_100m_to_1000m","CHE_076_MZB_LO_7__CHE_076_MZB_LO_9","j","new data call","9","CHE_076_MZB_LO_9","Immez",46.7279061578,10.1346621394,2001,2022,22,22
"131","Switzerland","Christopher Robinson","CHE_076_MZB_LO",188.755151900744,"within_100m_to_1000m","CHE_076_MZB_LO_8__CHE_076_MZB_LO_9","i","new data call","8","CHE_076_MZB_LO_8","Immez",46.7269669852,10.1325078081,2001,2022,22,22
"132","Switzerland","Christopher Robinson","CHE_076_MZB_LO",188.755151900744,"within_100m_to_1000m","CHE_076_MZB_LO_8__CHE_076_MZB_LO_9","j","new data call","9","CHE_076_MZB_LO_9","Immez",46.7279061578,10.1346621394,2001,2022,22,22
"133","Switzerland","Christopher Robinson","CHE_076_MZB_LO",778.551493499244,"within_100m_to_1000m","CHE_076_MZB_LO_1__CHE_076_MZB_LO_10","i","new data call","1","CHE_076_MZB_LO_1","Grond",46.7292538603,10.126757835,2001,2022,22,22
"134","Switzerland","Christopher Robinson","CHE_076_MZB_LO",778.551493499244,"within_100m_to_1000m","CHE_076_MZB_LO_1__CHE_076_MZB_LO_10","j","new data call","10","CHE_076_MZB_LO_10","Zeznina",46.7316567139,10.1366823439,2001,2022,22,22
"135","Switzerland","Christopher Robinson","CHE_076_MZB_LO",694.990153984097,"within_100m_to_1000m","CHE_076_MZB_LO_10__CHE_076_MZB_LO_2","i","new data call","2","CHE_076_MZB_LO_2","Mezza-Gluna",46.7299353673,10.1276295696,2001,2022,22,22
"136","Switzerland","Christopher Robinson","CHE_076_MZB_LO",694.990153984097,"within_100m_to_1000m","CHE_076_MZB_LO_10__CHE_076_MZB_LO_2","j","new data call","10","CHE_076_MZB_LO_10","Zeznina",46.7316567139,10.1366823439,2001,2022,22,22
"137","Switzerland","Christopher Robinson","CHE_076_MZB_LO",510.283880020986,"within_100m_to_1000m","CHE_076_MZB_LO_10__CHE_076_MZB_LO_3","i","new data call","3","CHE_076_MZB_LO_3","Mezza-Gluna",46.7292682892,10.1307247637,2001,2022,22,22
"138","Switzerland","Christopher Robinson","CHE_076_MZB_LO",510.283880020986,"within_100m_to_1000m","CHE_076_MZB_LO_10__CHE_076_MZB_LO_3","j","new data call","10","CHE_076_MZB_LO_10","Zeznina",46.7316567139,10.1366823439,2001,2022,22,22
"139","Switzerland","Christopher Robinson","CHE_076_MZB_LO",575.778686167223,"within_100m_to_1000m","CHE_076_MZB_LO_10__CHE_076_MZB_LO_4","i","new data call","4","CHE_076_MZB_LO_4","Immez",46.7279272478,10.1311028504,2001,2022,22,22
"140","Switzerland","Christopher Robinson","CHE_076_MZB_LO",575.778686167223,"within_100m_to_1000m","CHE_076_MZB_LO_10__CHE_076_MZB_LO_4","j","new data call","10","CHE_076_MZB_LO_10","Zeznina",46.7316567139,10.1366823439,2001,2022,22,22
"141","Switzerland","Christopher Robinson","CHE_076_MZB_LO",843.389743004708,"within_100m_to_1000m","CHE_076_MZB_LO_10__CHE_076_MZB_LO_6","i","new data call","6","CHE_076_MZB_LO_6","Sura",46.7263927124,10.1282382454,2001,2022,22,22
"142","Switzerland","Christopher Robinson","CHE_076_MZB_LO",843.389743004708,"within_100m_to_1000m","CHE_076_MZB_LO_10__CHE_076_MZB_LO_6","j","new data call","10","CHE_076_MZB_LO_10","Zeznina",46.7316567139,10.1366823439,2001,2022,22,22
"143","Switzerland","Christopher Robinson","CHE_076_MZB_LO",706.658431096181,"within_100m_to_1000m","CHE_076_MZB_LO_10__CHE_076_MZB_LO_7","i","new data call","7","CHE_076_MZB_LO_7","Sura",46.7262966296,10.1311654076,2001,2022,22,22
"144","Switzerland","Christopher Robinson","CHE_076_MZB_LO",706.658431096181,"within_100m_to_1000m","CHE_076_MZB_LO_10__CHE_076_MZB_LO_7","j","new data call","10","CHE_076_MZB_LO_10","Zeznina",46.7316567139,10.1366823439,2001,2022,22,22
"145","Switzerland","Christopher Robinson","CHE_076_MZB_LO",591.703418469142,"within_100m_to_1000m","CHE_076_MZB_LO_10__CHE_076_MZB_LO_8","i","new data call","8","CHE_076_MZB_LO_8","Immez",46.7269669852,10.1325078081,2001,2022,22,22
"146","Switzerland","Christopher Robinson","CHE_076_MZB_LO",591.703418469142,"within_100m_to_1000m","CHE_076_MZB_LO_10__CHE_076_MZB_LO_8","j","new data call","10","CHE_076_MZB_LO_10","Zeznina",46.7316567139,10.1366823439,2001,2022,22,22
"147","Switzerland","Christopher Robinson","CHE_076_MZB_LO",430.399381981279,"within_100m_to_1000m","CHE_076_MZB_LO_10__CHE_076_MZB_LO_9","i","new data call","9","CHE_076_MZB_LO_9","Immez",46.7279061578,10.1346621394,2001,2022,22,22
"148","Switzerland","Christopher Robinson","CHE_076_MZB_LO",430.399381981279,"within_100m_to_1000m","CHE_076_MZB_LO_10__CHE_076_MZB_LO_9","j","new data call","10","CHE_076_MZB_LO_10","Zeznina",46.7316567139,10.1366823439,2001,2022,22,22
"149","Czech Republic","state enterprises Povodí Moravy, Ohře, Odry, Labe, Vltavy (via Peter Paril)","CZE_003_MZB_LO",819.283095706691,"within_100m_to_1000m","CZE_003_MZB_LO_16__CZE_003_MZB_LO_57","i","second data call; new data","PLA_1032","CZE_003_MZB_LO_16","Výrovka",50.1597348405507,15.0109222585445,2007,2021,15,7
"150","Czech Republic","state enterprises Povodí Moravy, Ohře, Odry, Labe, Vltavy (via Peter Paril)","CZE_003_MZB_LO",819.283095706691,"within_100m_to_1000m","CZE_003_MZB_LO_16__CZE_003_MZB_LO_57","j","second data call; new data","PLA_155","CZE_003_MZB_LO_57","Výrovka",50.1524691506685,15.014533904936,2007,2021,15,6
"151","Czech Republic","state enterprises Povodí Moravy, Ohře, Odry, Labe, Vltavy (via Peter Paril)","CZE_003_MZB_LO",471.65220319131,"within_100m_to_1000m","CZE_003_MZB_LO_73__CZE_003_MZB_LO_75","i","second data call; new data","PLA_210","CZE_003_MZB_LO_73","Vortovský potok",49.7242944650403,15.9311769091088,2007,2020,14,6
"152","Czech Republic","state enterprises Povodí Moravy, Ohře, Odry, Labe, Vltavy (via Peter Paril)","CZE_003_MZB_LO",471.65220319131,"within_100m_to_1000m","CZE_003_MZB_LO_73__CZE_003_MZB_LO_75","j","second data call; new data","PLA_216","CZE_003_MZB_LO_75","Chrudimka",49.7274288991162,15.9359198588535,2007,2020,14,11
"153","Czech Republic","state enterprises Povodí Moravy, Ohře, Odry, Labe, Vltavy (via Peter Paril)","CZE_003_MZB_LO",385.543769813055,"within_100m_to_1000m","CZE_003_MZB_LO_28__CZE_003_MZB_LO_98","i","second data call; new data","PLA_107","CZE_003_MZB_LO_28","Ličná",50.5764367634419,15.9615713009077,2007,2019,13,5
"154","Czech Republic","state enterprises Povodí Moravy, Ohře, Odry, Labe, Vltavy (via Peter Paril)","CZE_003_MZB_LO",385.543769813055,"within_100m_to_1000m","CZE_003_MZB_LO_28__CZE_003_MZB_LO_98","j","second data call; new data","PLA_371","CZE_003_MZB_LO_98","Petříkovický potok",50.5790581427866,15.9654216088515,2008,2021,14,8
"155","Czech Republic","state enterprises Povodí Moravy, Ohře, Odry, Labe, Vltavy (via Peter Paril)","CZE_003_MZB_LO",637.535898652754,"within_100m_to_1000m","CZE_003_MZB_LO_116__CZE_003_MZB_LO_118","i","second data call; new data","PLA_56","CZE_003_MZB_LO_116","Dědina",50.2926661806457,16.0574563591631,2007,2020,14,7
"156","Czech Republic","state enterprises Povodí Moravy, Ohře, Odry, Labe, Vltavy (via Peter Paril)","CZE_003_MZB_LO",637.535898652754,"within_100m_to_1000m","CZE_003_MZB_LO_116__CZE_003_MZB_LO_118","j","second data call; new data","PLA_57","CZE_003_MZB_LO_118","Zlatý potok",50.2868932352972,16.0596079033574,2007,2020,14,7
"157","Czech Republic","state enterprises Povodí Moravy, Ohře, Odry, Labe, Vltavy (via Peter Paril)","CZE_003_MZB_LO",705.617531197065,"within_100m_to_1000m","CZE_003_MZB_LO_115__CZE_003_MZB_LO_122","i","second data call; new data","PLA_55","CZE_003_MZB_LO_115","Piletický potok",50.2190923597191,15.832134238149,2007,2021,15,7
"158","Czech Republic","state enterprises Povodí Moravy, Ohře, Odry, Labe, Vltavy (via Peter Paril)","CZE_003_MZB_LO",705.617531197065,"within_100m_to_1000m","CZE_003_MZB_LO_115__CZE_003_MZB_LO_122","j","second data call; new data","PLA_7","CZE_003_MZB_LO_122","Labe",50.2132273759885,15.8275231273656,2006,2021,16,14
"159","Czech Republic","state enterprises Povodí Moravy, Ohře, Odry, Labe, Vltavy (via Peter Paril)","CZE_003_MZB_LO",816.314686435068,"within_100m_to_1000m","CZE_003_MZB_LO_124__CZE_003_MZB_LO_71","i","second data call; new data","PLA_199","CZE_003_MZB_LO_71","Kamenice",50.8092583572558,15.1844553680616,2007,2020,14,8
"160","Czech Republic","state enterprises Povodí Moravy, Ohře, Odry, Labe, Vltavy (via Peter Paril)","CZE_003_MZB_LO",816.314686435068,"within_100m_to_1000m","CZE_003_MZB_LO_124__CZE_003_MZB_LO_71","j","second data call; new data","PLA_81","CZE_003_MZB_LO_124","Blatný potok",50.8065959435522,15.1732221779194,2007,2020,14,6
"161","Czech Republic","state enterprises Povodí Moravy, Ohře, Odry, Labe, Vltavy (via Peter Paril)","CZE_003_MZB_LO",698.061787818711,"within_100m_to_1000m","CZE_003_MZB_LO_124__CZE_003_MZB_LO_125","i","second data call; new data","PLA_81","CZE_003_MZB_LO_124","Blatný potok",50.8065959435522,15.1732221779194,2007,2020,14,6
"162","Czech Republic","state enterprises Povodí Moravy, Ohře, Odry, Labe, Vltavy (via Peter Paril)","CZE_003_MZB_LO",698.061787818711,"within_100m_to_1000m","CZE_003_MZB_LO_124__CZE_003_MZB_LO_125","j","second data call; new data","PLA_82","CZE_003_MZB_LO_125","Červený potok",50.8030824410998,15.1645950697099,2007,2020,14,6
"163","Czech Republic","state enterprises Povodí Moravy, Ohře, Odry, Labe, Vltavy (via Peter Paril)","CZE_003_MZB_LO",401.295160238831,"within_100m_to_1000m","CZE_003_MZB_LO_128__CZE_003_MZB_LO_129","i","second data call; new data","PLA_85","CZE_003_MZB_LO_128","Černá Desná",50.8077319570185,15.2931332148044,2007,2020,14,6
"164","Czech Republic","state enterprises Povodí Moravy, Ohře, Odry, Labe, Vltavy (via Peter Paril)","CZE_003_MZB_LO",401.295160238831,"within_100m_to_1000m","CZE_003_MZB_LO_128__CZE_003_MZB_LO_129","j","second data call; new data","PLA_86","CZE_003_MZB_LO_129","Bílá Desná",50.8050269356117,15.2971994794953,2007,2020,14,6
"165","Czech Republic","state enterprises Povodí Moravy, Ohře, Odry, Labe, Vltavy (via Peter Paril)","CZE_003_MZB_LO",854.321726272019,"within_100m_to_1000m","CZE_003_MZB_LO_128__CZE_003_MZB_LO_130","i","second data call; new data","PLA_85","CZE_003_MZB_LO_128","Černá Desná",50.8077319570185,15.2931332148044,2007,2020,14,6
"166","Czech Republic","state enterprises Povodí Moravy, Ohře, Odry, Labe, Vltavy (via Peter Paril)","CZE_003_MZB_LO",854.321726272019,"within_100m_to_1000m","CZE_003_MZB_LO_128__CZE_003_MZB_LO_130","j","second data call; new data","PLA_87","CZE_003_MZB_LO_130","Hřebový potok",50.80504050532,15.3049439805929,2007,2020,14,6
"167","Czech Republic","state enterprises Povodí Moravy, Ohře, Odry, Labe, Vltavy (via Peter Paril)","CZE_003_MZB_LO",527.155860754941,"within_100m_to_1000m","CZE_003_MZB_LO_129__CZE_003_MZB_LO_130","i","second data call; new data","PLA_86","CZE_003_MZB_LO_129","Bílá Desná",50.8050269356117,15.2971994794953,2007,2020,14,6
"168","Czech Republic","state enterprises Povodí Moravy, Ohře, Odry, Labe, Vltavy (via Peter Paril)","CZE_003_MZB_LO",527.155860754941,"within_100m_to_1000m","CZE_003_MZB_LO_129__CZE_003_MZB_LO_130","j","second data call; new data","PLA_87","CZE_003_MZB_LO_130","Hřebový potok",50.80504050532,15.3049439805929,2007,2020,14,6
"169","Czech Republic","state enterprises Povodí Moravy, Ohře, Odry, Labe, Vltavy (via Peter Paril)","CZE_003_MZB_LO",819.257330016363,"within_100m_to_1000m","CZE_003_MZB_LO_130__CZE_003_MZB_LO_131","i","second data call; new data","PLA_87","CZE_003_MZB_LO_130","Hřebový potok",50.80504050532,15.3049439805929,2007,2020,14,6
"170","Czech Republic","state enterprises Povodí Moravy, Ohře, Odry, Labe, Vltavy (via Peter Paril)","CZE_003_MZB_LO",819.257330016363,"within_100m_to_1000m","CZE_003_MZB_LO_130__CZE_003_MZB_LO_131","j","second data call; new data","PLA_88","CZE_003_MZB_LO_131","Hutní potok",50.8000470273607,15.3140408384468,2007,2020,14,6
"171","Czech Republic","state enterprises Povodí Moravy, Ohře, Odry, Labe, Vltavy (via Peter Paril)","CZE_003_MZB_LO",189.459205254573,"within_100m_to_1000m","CZE_003_MZB_LO_152__CZE_003_MZB_LO_182","i","second data call; new data","PMO_1202","CZE_003_MZB_LO_152","Jihlava",49.2094382751944,15.9918250543559,2006,2021,16,7
