site,sample_id,country,river,latitude,longitude,year,month,day,eqr,eqc
435,435_1852023,greece,Titarisios,39.786852,22.380001,2023,5,18,0.44,4
436,436_1042014,greece,Titarisios,39.715889,22.188656,2014,4,10,0.6,3
436,436_1652018,greece,Titarisios,39.715889,22.188656,2018,5,16,0.9,2
436,436_662019,greece,Titarisios,39.715889,22.188656,2019,6,6,0.9,2
436,436_1172020,greece,Titarisios,39.715889,22.188656,2020,7,11,0.5,3
436,436_1152021,greece,Titarisios,39.715889,22.188656,2021,5,11,0.6,3
436,436_2652022,greece,Titarisios,39.715889,22.188656,2022,5,26,0.4,4
436,436_2692022,greece,Titarisios,39.715889,22.188656,2022,9,26,0.4,4
436,436_1852023,greece,Titarisios,39.715889,22.188656,2023,5,18,0.5,3
436,436_3092023,greece,Titarisios,39.715889,22.188656,2023,9,30,0.3,4
442,442_1642013,greece,Trikalitikos,38.0772332,22.62260097,2013,4,16,0.6,3
442,442_2772013,greece,Trikalitikos,38.0772332,22.62260097,2013,7,27,0.4,4
442,442_1452019,greece,Trikalitikos,38.0772332,22.62260097,2019,5,14,0.22,5
442,442_2372019,greece,Trikalitikos,38.0772332,22.62260097,2019,7,23,1,1
442,442_772020,greece,Trikalitikos,38.0772332,22.62260097,2020,7,7,0.56,3
442,442_1942021,greece,Trikalitikos,38.0772332,22.62260097,2021,4,19,0.56,3
442,442_1042022,greece,Trikalitikos,38.0772332,22.62260097,2022,4,10,0.56,3
442,442_242023,greece,Trikalitikos,38.0772332,22.62260097,2023,4,2,0.44,4
448,448_672012,greece,Tzirorema,37.04517778,22.06461111,2012,7,6,0.778,2
448,448_1242013,greece,Tzirorema,37.04517778,22.06461111,2013,4,12,0.667,3
448,448_2972013,greece,Tzirorema,37.04517778,22.06461111,2013,7,29,0.556,3
448,448_2342014,greece,Tzirorema,37.04517778,22.06461111,2014,4,23,0.667,3
448,448_1472014,greece,Tzirorema,37.04517778,22.06461111,2014,7,14,0.556,3
448,448_1442015,greece,Tzirorema,37.04517778,22.06461111,2015,4,14,0.667,3
448,448_382015,greece,Tzirorema,37.04517778,22.06461111,2015,8,3,0.556,3
448,448_2342018,greece,Tzirorema,37.04517778,22.06461111,2018,4,23,0.44,4
448,448_2682018,greece,Tzirorema,37.04517778,22.06461111,2018,8,26,0.67,3
448,448_1542019,greece,Tzirorema,37.04517778,22.06461111,2019,4,15,0.44,4
448,448_2862019,greece,Tzirorema,37.04517778,22.06461111,2019,6,28,0.78,2
448,448_272020,greece,Tzirorema,37.04517778,22.06461111,2020,7,2,0.56,3
448,448_1342021,greece,Tzirorema,37.04517778,22.06461111,2021,4,13,0.67,3
448,448_472021,greece,Tzirorema,37.04517778,22.06461111,2021,7,4,0.56,3
448,448_1542022,greece,Tzirorema,37.04517778,22.06461111,2022,4,15,0.78,2
448,448_372022,greece,Tzirorema,37.04517778,22.06461111,2022,7,3,0.44,4
448,448_2832023,greece,Tzirorema,37.04517778,22.06461111,2023,3,28,0.67,3
448,448_1472023,greece,Tzirorema,37.04517778,22.06461111,2023,7,14,0.56,3
453,453_792012,greece,Axios,40.696548,22.676432,2012,9,7,0.444,4
453,453_542013,greece,Axios,40.696548,22.676432,2013,4,5,0.444,4
453,453_872013,greece,Axios,40.696548,22.676432,2013,7,8,0.444,4
453,453_2442014,greece,Axios,40.696548,22.676432,2014,4,24,0.444,4
453,453_2972014,greece,Axios,40.696548,22.676432,2014,7,29,0.556,3
453,453_2342015,greece,Axios,40.696548,22.676432,2015,4,23,0.444,4
453,453_2482015,greece,Axios,40.696548,22.676432,2015,8,24,0.444,4
453,453_2152018,greece,Axios,40.696548,22.676432,2018,5,21,0.67,3
453,453_1892018,greece,Axios,40.696548,22.676432,2018,9,18,0.78,2
453,453_1752019,greece,Axios,40.696548,22.676432,2019,5,17,0.67,3
453,453_1892019,greece,Axios,40.696548,22.676432,2019,9,18,0.67,3
453,453_392020,greece,Axios,40.696548,22.676432,2020,9,3,0.44,4
453,453_2552021,greece,Axios,40.696548,22.676432,2021,5,25,0.44,4
453,453_3182021,greece,Axios,40.696548,22.676432,2021,8,31,0.44,4
453,453_1242022,greece,Axios,40.696548,22.676432,2022,4,12,0.44,4
453,453_3182022,greece,Axios,40.696548,22.676432,2022,8,31,0.33,4
453,453_1452023,greece,Axios,40.696548,22.676432,2023,5,14,0.44,4
453,453_2592023,greece,Axios,40.696548,22.676432,2023,9,25,0.444,4
456,456_1572012,greece,Paliomiaouli ,38.20802529,23.90215283,2012,7,15,0.6,3
456,456_1752013,greece,Paliomiaouli ,38.20802529,23.90215283,2013,5,17,0.7,2
456,456_2642014,greece,Paliomiaouli ,38.20802529,23.90215283,2014,4,26,0.8,2
456,456_2892015,greece,Paliomiaouli ,38.20802529,23.90215283,2015,9,28,0.7,2
456,456_1452018,greece,Paliomiaouli ,38.20802529,23.90215283,2018,5,14,1,1
456,456_462019,greece,Paliomiaouli ,38.20802529,23.90215283,2019,6,4,0.8,2
456,456_1452021,greece,Paliomiaouli ,38.20802529,23.90215283,2021,5,14,0.7,2
456,456_2752022,greece,Paliomiaouli ,38.20802529,23.90215283,2022,5,27,0.6,3
456,456_1552023,greece,Paliomiaouli ,38.20802529,23.90215283,2023,5,15,0.9,2
457,457_2162019,greece,Pinios Pel.,37.8666805,21.2222493,2019,6,21,0.56,3
457,457_2172020,greece,Pinios Pel.,37.8666805,21.2222493,2020,7,21,0.666666667,3
457,457_662021,greece,Pinios Pel.,37.8666805,21.2222493,2021,6,6,0.56,3
457,457_2362022,greece,Pinios Pel.,37.8666805,21.2222493,2022,6,23,0.44,4
457,457_1462023,greece,Pinios Pel.,37.8666805,21.2222493,2023,6,14,0.78,2
467,467_142015,greece,Vozvozis,41.01488751,25.31924269,2015,4,1,0.556,3
467,467_1492015,greece,Vozvozis,41.01488751,25.31924269,2015,9,14,0.444,4
467,467_2052018,greece,Vozvozis,41.01488751,25.31924269,2018,5,20,0.67,3
467,467_2192018,greece,Vozvozis,41.01488751,25.31924269,2018,9,21,0.67,3
467,467_2352019,greece,Vozvozis,41.01488751,25.31924269,2019,5,23,0.78,2
467,467_2392019,greece,Vozvozis,41.01488751,25.31924269,2019,9,23,0.78,2
467,467_692020,greece,Vozvozis,41.01488751,25.31924269,2020,9,6,0.56,3
467,467_1652021,greece,Vozvozis,41.01488751,25.31924269,2021,5,16,0.67,3
467,467_492021,greece,Vozvozis,41.01488751,25.31924269,2021,9,4,0.44,4
467,467_1752022,greece,Vozvozis,41.01488751,25.31924269,2022,5,17,0.56,3
467,467_392022,greece,Vozvozis,41.01488751,25.31924269,2022,9,3,0.67,3
467,467_1252023,greece,Vozvozis,41.01488751,25.31924269,2023,5,12,0.44,4
467,467_2992023,greece,Vozvozis,41.01488751,25.31924269,2023,9,29,0.444,4
470,470_542013,greece,Evrotas,36.97333906,22.58182909,2013,4,5,0.556,3
470,470_2442018,greece,Evrotas,36.97333906,22.58182909,2018,4,24,0.67,3
470,470_2582018,greece,Evrotas,36.97333906,22.58182909,2018,8,25,0.78,2
470,470_1442019,greece,Evrotas,36.97333906,22.58182909,2019,4,14,0.78,2
470,470_1972019,greece,Evrotas,36.97333906,22.58182909,2019,7,19,0.89,1
470,470_172020,greece,Evrotas,36.97333906,22.58182909,2020,7,1,0.56,3
470,470_1342021,greece,Evrotas,36.97333906,22.58182909,2021,4,13,0.44,4
470,470_172021,greece,Evrotas,36.97333906,22.58182909,2021,7,1,0.44,4
470,470_642022,greece,Evrotas,36.97333906,22.58182909,2022,4,6,0.44,4
470,470_272022,greece,Evrotas,36.97333906,22.58182909,2022,7,2,0.56,3
470,470_3032023,greece,Evrotas,36.97333906,22.58182909,2023,3,30,0.44,4
470,470_472023,greece,Evrotas,36.97333906,22.58182909,2023,7,4,0.44,4
483,483_1342014,greece,Cholorrema,39.23024759,22.74505239,2014,4,13,0.4,4
483,483_452018,greece,Cholorrema,39.23024759,22.74505239,2018,5,4,0.9,2
483,483_3152019,greece,Cholorrema,39.23024759,22.74505239,2019,5,31,0.9,2
483,483_2452022,greece,Cholorrema,39.23024759,22.74505239,2022,5,24,0.4,4
483,483_2642023,greece,Cholorrema,39.23024759,22.74505239,2023,4,26,0.5,3
490,490_2492015,greece,Strymonas,41.09019,23.29307,2015,9,24,0.5,3
490,490_2352018,greece,Strymonas,41.09019,23.29307,2018,5,23,0.35,5
490,490_1892018,greece,Strymonas,41.09019,23.29307,2018,9,18,0.2,5
490,490_2052019,greece,Strymonas,41.09019,23.29307,2019,5,20,0.26,5
490,490_1592019,greece,Strymonas,41.09019,23.29307,2019,9,15,0.4,4
490,490_1692020,greece,Strymonas,41.09019,23.29307,2020,9,16,0.44,4
490,490_2952021,greece,Strymonas,41.09019,23.29307,2021,5,29,0.29,5
490,490_2892021,greece,Strymonas,41.09019,23.29307,2021,9,28,0.13,5
490,490_1542022,greece,Strymonas,41.09019,23.29307,2022,4,15,0.5,4
490,490_3182022,greece,Strymonas,41.09019,23.29307,2022,8,31,0.32,5
490,490_1752023,greece,Strymonas,41.09019,23.29307,2023,5,17,0.34,5
490,490_2372023,greece,Strymonas,41.09019,23.29307,2023,7,23,0.56,3
